run_name,type,model,ensemble_models,accuracy,f1_macro,params,latency_ms,size_mb,retain_ratio_vs_full,train_seed,support_seed,n_per_class,tau,alpha,epochs,lr,batch_size,max_len
student_bert-base-uncased_fs1000_supp123_seed3_tau0.1_a0.3,student,bert-base-uncased,,0.8881578947368421,0.8860648671000837,109485316,6.963534000290868,417.66114807128906,0.9384123453357431,3,123,1000,0.1,0.3,5,2e-05,8,128
student_bert-base-uncased_fs1000_supp123_seed9_tau1.0_a0.5,student,bert-base-uncased,,0.8869736842105264,0.8859282101603461,109485316,6.3027479317194475,417.66114807128906,0.9371611288752955,9,123,1000,1.0,0.5,5,2e-05,8,128
student_bert-base-uncased_fs1000_supp123_seed8_tau0.1_a0.9,student,bert-base-uncased,,0.885,0.885254314877499,109485316,7.166761132733275,417.66114807128906,0.9350757681078827,8,123,1000,0.1,0.9,5,2e-05,8,128
student_bert-base-uncased_fs100_supp123_seed6_tau1.5_a0.1,student,bert-base-uncased,,0.8836842105263157,0.8836904017888345,109485316,6.227258666331181,417.66114807128906,0.9336855275962741,6,123,100,1.5,0.1,5,2e-05,8,128
student_bert-base-uncased_fs100_supp123_seed6_tau3.0_a0.3,student,bert-base-uncased,,0.8836842105263157,0.8835864789028353,109485316,5.880343933192004,417.66114807128906,0.9336855275962741,6,123,100,3.0,0.3,5,2e-05,8,128
student_bert-base-uncased_fs100_supp123_seed0_tau3.0_a0.3,student,bert-base-uncased,,0.8831578947368421,0.8831784766421072,109485316,5.264000866615485,417.66114807128906,0.9331294313916308,0,123,100,3.0,0.3,5,2e-05,8,128
student_bert-base-uncased_fs100_supp123_seed0_tau3.0_a0.1,student,bert-base-uncased,,0.8830263157894737,0.8829750557915613,109485316,6.923985466589026,417.66114807128906,0.9329904073404699,0,123,100,3.0,0.1,5,2e-05,8,128
student_bert-base-uncased_fs100_supp123_seed0_tau2.0_a0.1,student,bert-base-uncased,,0.8825,0.8823449298901068,109485316,5.477046800054571,417.66114807128906,0.9324343111358265,0,123,100,2.0,0.1,5,2e-05,8,128
student_bert-base-uncased_fs100_supp123_seed6_tau1.5_a0.3,student,bert-base-uncased,,0.8818421052631579,0.8816025160090493,109485316,5.998710665638403,417.66114807128906,0.9317391908800222,6,123,100,1.5,0.3,5,2e-05,8,128
student_bert-base-uncased_fs100_supp123_seed5_tau2.0_a0.3,student,bert-base-uncased,,0.8817105263157895,0.8815974477393438,109485316,6.245162934161878,417.66114807128906,0.9316001668288615,5,123,100,2.0,0.3,5,2e-05,8,128
student_bert-base-uncased_fs100_supp123_seed0_tau1.5_a0.5,student,bert-base-uncased,,0.881578947368421,0.8814283005283182,109485316,5.716490533814067,417.66114807128906,0.9314611427777005,0,123,100,1.5,0.5,5,2e-05,8,128
student_bert-base-uncased_fs100_supp123_seed0_tau2.0_a0.3,student,bert-base-uncased,,0.8807894736842106,0.8809808864826234,109485316,5.823595199763076,417.66114807128906,0.9306269984707355,0,123,100,2.0,0.3,5,2e-05,8,128
student_bert-base-uncased_fs100_supp123_seed6_tau0.5_a0.3,student,bert-base-uncased,,0.8807894736842106,0.8804300630012076,109485316,6.04277579986956,417.66114807128906,0.9306269984707355,6,123,100,0.5,0.3,5,2e-05,8,128
student_bert-base-uncased_fs100_supp123_seed6_tau0.1_a0.9,student,bert-base-uncased,,0.8806578947368421,0.880582987377798,109485316,6.285983000028257,417.66114807128906,0.9304879744195746,6,123,100,0.1,0.9,5,2e-05,8,128
student_bert-base-uncased_fs100_supp123_seed6_tau0.5_a0.1,student,bert-base-uncased,,0.8806578947368421,0.8801922902612994,109485316,6.957685733262527,417.66114807128906,0.9304879744195746,6,123,100,0.5,0.1,5,2e-05,8,128
student_bert-base-uncased_fs100_supp123_seed6_tau2.5_a0.7,student,bert-base-uncased,,0.8806578947368421,0.8802671595903595,109485316,6.642783733453446,417.66114807128906,0.9304879744195746,6,123,100,2.5,0.7,5,2e-05,8,128
student_bert-base-uncased_fs100_supp123_seed6_tau0.5_a0.5,student,bert-base-uncased,,0.8805263157894737,0.8806015873661253,109485316,5.9148671993170865,417.66114807128906,0.9303489503684138,6,123,100,0.5,0.5,5,2e-05,8,128
student_bert-base-uncased_fs100_supp123_seed6_tau3.0_a0.5,student,bert-base-uncased,,0.8805263157894737,0.8797738865687998,109485316,6.2994517997140065,417.66114807128906,0.9303489503684138,6,123,100,3.0,0.5,5,2e-05,8,128
student_bert-base-uncased_fs100_supp123_seed6_tau0.1_a0.1,student,bert-base-uncased,,0.8802631578947369,0.8799856964283441,109485316,8.481033133769719,417.66114807128906,0.9300709022660921,6,123,100,0.1,0.1,5,2e-05,8,128
student_bert-base-uncased_fs100_supp123_seed6_tau3.0_a0.1,student,bert-base-uncased,,0.8802631578947369,0.8803871104141333,109485316,7.520343666449965,417.66114807128906,0.9300709022660921,6,123,100,3.0,0.1,5,2e-05,8,128
student_bert-base-uncased_fs100_supp123_seed0_tau2.5_a0.3,student,bert-base-uncased,,0.8801315789473684,0.880285923678687,109485316,5.1005690665382035,417.66114807128906,0.9299318782149312,0,123,100,2.5,0.3,5,2e-05,8,128
student_bert-base-uncased_fs100_supp123_seed6_tau1.0_a0.3,student,bert-base-uncased,,0.8801315789473684,0.8799291090336175,109485316,6.924268734292127,417.66114807128906,0.9299318782149312,6,123,100,1.0,0.3,5,2e-05,8,128
student_bert-base-uncased_fs100_supp123_seed6_tau2.5_a0.1,student,bert-base-uncased,,0.8801315789473684,0.8799718783200524,109485316,6.249419999464105,417.66114807128906,0.9299318782149312,6,123,100,2.5,0.1,5,2e-05,8,128
student_bert-base-uncased_fs100_supp123_seed0_tau1.0_a0.3,student,bert-base-uncased,,0.88,0.8801063689013845,109485316,6.57391479993142,417.66114807128906,0.9297928541637703,0,123,100,1.0,0.3,5,2e-05,8,128
student_bert-base-uncased_fs100_supp123_seed6_tau3.0_a0.7,student,bert-base-uncased,,0.88,0.8798180125796013,109485316,5.911169600585708,417.66114807128906,0.9297928541637703,6,123,100,3.0,0.7,5,2e-05,8,128
student_bert-base-uncased_fs100_supp123_seed0_tau1.5_a0.3,student,bert-base-uncased,,0.8798684210526316,0.8798462243245309,109485316,6.379354933475649,417.66114807128906,0.9296538301126096,0,123,100,1.5,0.3,5,2e-05,8,128
student_bert-base-uncased_fs100_supp123_seed2_tau0.1_a0.3,student,bert-base-uncased,,0.8797368421052632,0.8799417811122474,109485316,5.788801066228189,417.66114807128906,0.9295148060614487,2,123,100,0.1,0.3,5,2e-05,8,128
student_bert-base-uncased_fs100_supp123_seed5_tau2.5_a0.1,student,bert-base-uncased,,0.8796052631578948,0.8793705292147571,109485316,6.2718431336785825,417.66114807128906,0.9293757820102878,5,123,100,2.5,0.1,5,2e-05,8,128
student_bert-base-uncased_fs100_supp123_seed6_tau1.5_a0.9,student,bert-base-uncased,,0.8796052631578948,0.8792857044288072,109485316,7.22971086652251,417.66114807128906,0.9293757820102878,6,123,100,1.5,0.9,5,2e-05,8,128
student_bert-base-uncased_fs100_supp123_seed2_tau3.0_a0.5,student,bert-base-uncased,,0.8794736842105263,0.8793141738027872,109485316,6.674720666584714,417.66114807128906,0.929236757959127,2,123,100,3.0,0.5,5,2e-05,8,128
student_bert-base-uncased_fs100_supp123_seed6_tau0.5_a0.9,student,bert-base-uncased,,0.8794736842105263,0.8793166392703082,109485316,6.55482506675374,417.66114807128906,0.929236757959127,6,123,100,0.5,0.9,5,2e-05,8,128
student_bert-base-uncased_fs100_supp123_seed9_tau2.0_a0.3,student,bert-base-uncased,,0.8794736842105263,0.8795638306740653,109485316,8.102753933053464,417.66114807128906,0.929236757959127,9,123,100,2.0,0.3,5,2e-05,8,128
student_bert-base-uncased_fs100_supp123_seed5_tau2.0_a0.1,student,bert-base-uncased,,0.8793421052631579,0.8791504206065286,109485316,7.1176200663709706,417.66114807128906,0.9290977339079661,5,123,100,2.0,0.1,5,2e-05,8,128
student_bert-base-uncased_fs100_supp123_seed6_tau0.5_a0.7,student,bert-base-uncased,,0.8792105263157894,0.8790594414709837,109485316,7.061466466984712,417.66114807128906,0.9289587098568053,6,123,100,0.5,0.7,5,2e-05,8,128
student_bert-base-uncased_fs100_supp123_seed6_tau1.0_a0.9,student,bert-base-uncased,,0.8792105263157894,0.8790727174306978,109485316,5.88473073366913,417.66114807128906,0.9289587098568053,6,123,100,1.0,0.9,5,2e-05,8,128
student_bert-base-uncased_fs100_supp123_seed0_tau0.1_a0.7,student,bert-base-uncased,,0.8790789473684211,0.8789740476411837,109485316,6.2799814665292315,417.66114807128906,0.9288196858056444,0,123,100,0.1,0.7,5,2e-05,8,128
student_bert-base-uncased_fs100_supp123_seed0_tau0.1_a0.5,student,bert-base-uncased,,0.8789473684210526,0.8787835460942408,109485316,7.15218233356912,417.66114807128906,0.9286806617544835,0,123,100,0.1,0.5,5,2e-05,8,128
student_bert-base-uncased_fs100_supp123_seed0_tau2.0_a0.5,student,bert-base-uncased,,0.8789473684210526,0.8790814753450751,109485316,6.215971599885961,417.66114807128906,0.9286806617544835,0,123,100,2.0,0.5,5,2e-05,8,128
student_bert-base-uncased_fs100_supp123_seed5_tau3.0_a0.1,student,bert-base-uncased,,0.8789473684210526,0.8787420982574294,109485316,7.8579218667679624,417.66114807128906,0.9286806617544835,5,123,100,3.0,0.1,5,2e-05,8,128
student_bert-base-uncased_fs100_supp123_seed6_tau3.0_a0.9,student,bert-base-uncased,,0.8789473684210526,0.878476607322877,109485316,7.0012320002812585,417.66114807128906,0.9286806617544835,6,123,100,3.0,0.9,5,2e-05,8,128
student_bert-base-uncased_fs100_supp123_seed0_tau1.0_a0.1,student,bert-base-uncased,,0.8788157894736842,0.878806321474407,109485316,5.907026999921072,417.66114807128906,0.9285416377033228,0,123,100,1.0,0.1,5,2e-05,8,128
student_bert-base-uncased_fs100_supp123_seed9_tau3.0_a0.3,student,bert-base-uncased,,0.8788157894736842,0.8786377872910107,109485316,6.608214133302681,417.66114807128906,0.9285416377033228,9,123,100,3.0,0.3,5,2e-05,8,128
student_bert-base-uncased_fs100_supp123_seed0_tau2.5_a0.7,student,bert-base-uncased,,0.8786842105263157,0.8787018155023977,109485316,7.814039866692231,417.66114807128906,0.9284026136521618,0,123,100,2.5,0.7,5,2e-05,8,128
student_bert-base-uncased_fs100_supp123_seed2_tau1.0_a0.5,student,bert-base-uncased,,0.8786842105263157,0.8785238288271962,109485316,7.354437000321923,417.66114807128906,0.9284026136521618,2,123,100,1.0,0.5,5,2e-05,8,128
student_bert-base-uncased_fs100_supp123_seed6_tau0.1_a0.5,student,bert-base-uncased,,0.8786842105263157,0.8784624060330146,109485316,6.383708199912992,417.66114807128906,0.9284026136521618,6,123,100,0.1,0.5,5,2e-05,8,128
student_bert-base-uncased_fs100_supp123_seed6_tau2.0_a0.7,student,bert-base-uncased,,0.8786842105263157,0.8783296341877096,109485316,5.829712066770298,417.66114807128906,0.9284026136521618,6,123,100,2.0,0.7,5,2e-05,8,128
student_bert-base-uncased_fs100_supp123_seed8_tau3.0_a0.7,student,bert-base-uncased,,0.8786842105263157,0.8788233096920252,109485316,7.420866533842248,417.66114807128906,0.9284026136521618,8,123,100,3.0,0.7,5,2e-05,8,128
student_bert-base-uncased_fs100_supp123_seed0_tau0.5_a0.5,student,bert-base-uncased,,0.8785526315789474,0.878575988423524,109485316,6.592778733587086,417.66114807128906,0.928263589601001,0,123,100,0.5,0.5,5,2e-05,8,128
student_bert-base-uncased_fs100_supp123_seed0_tau2.5_a0.1,student,bert-base-uncased,,0.8785526315789474,0.8785233791473436,109485316,5.541831066875602,417.66114807128906,0.928263589601001,0,123,100,2.5,0.1,5,2e-05,8,128
student_bert-base-uncased_fs100_supp123_seed6_tau2.5_a0.5,student,bert-base-uncased,,0.8785526315789474,0.8778628666326048,109485316,8.41172246679586,417.66114807128906,0.928263589601001,6,123,100,2.5,0.5,5,2e-05,8,128
student_bert-base-uncased_fs100_supp123_seed0_tau2.0_a0.9,student,bert-base-uncased,,0.878421052631579,0.8784699913710728,109485316,6.005823067001377,417.66114807128906,0.9281245655498402,0,123,100,2.0,0.9,5,2e-05,8,128
student_bert-base-uncased_fs100_supp123_seed6_tau2.0_a0.9,student,bert-base-uncased,,0.878421052631579,0.8780360000803882,109485316,5.775043866742635,417.66114807128906,0.9281245655498402,6,123,100,2.0,0.9,5,2e-05,8,128
student_bert-base-uncased_fs100_supp123_seed0_tau1.5_a0.7,student,bert-base-uncased,,0.8782894736842105,0.878367008989029,109485316,5.428175666747848,417.66114807128906,0.9279855414986793,0,123,100,1.5,0.7,5,2e-05,8,128
student_bert-base-uncased_fs100_supp123_seed0_tau0.5_a0.1,student,bert-base-uncased,,0.8781578947368421,0.8784465020732037,109485316,5.557412000052864,417.66114807128906,0.9278465174475184,0,123,100,0.5,0.1,5,2e-05,8,128
student_bert-base-uncased_fs100_supp123_seed0_tau2.0_a0.7,student,bert-base-uncased,,0.8781578947368421,0.8783610714828297,109485316,5.358541333528895,417.66114807128906,0.9278465174475184,0,123,100,2.0,0.7,5,2e-05,8,128
student_bert-base-uncased_fs100_supp123_seed0_tau2.5_a0.5,student,bert-base-uncased,,0.8781578947368421,0.8783104731848848,109485316,6.397737333342472,417.66114807128906,0.9278465174475184,0,123,100,2.5,0.5,5,2e-05,8,128
student_bert-base-uncased_fs100_supp123_seed5_tau2.5_a0.5,student,bert-base-uncased,,0.8780263157894737,0.8779090173105277,109485316,6.221465466660447,417.66114807128906,0.9277074933963576,5,123,100,2.5,0.5,5,2e-05,8,128
student_bert-base-uncased_fs100_supp123_seed6_tau2.5_a0.3,student,bert-base-uncased,,0.8780263157894737,0.8778670512984967,109485316,7.435491133461862,417.66114807128906,0.9277074933963576,6,123,100,2.5,0.3,5,2e-05,8,128
student_bert-base-uncased_fs100_supp123_seed8_tau3.0_a0.1,student,bert-base-uncased,,0.8780263157894737,0.8780900746060076,109485316,5.83198119905622,417.66114807128906,0.9277074933963576,8,123,100,3.0,0.1,5,2e-05,8,128
student_bert-base-uncased_fs100_supp123_seed8_tau3.0_a0.3,student,bert-base-uncased,,0.8780263157894737,0.8783439538720784,109485316,5.9863289997641305,417.66114807128906,0.9277074933963576,8,123,100,3.0,0.3,5,2e-05,8,128
student_bert-base-uncased_fs100_supp123_seed0_tau1.0_a0.5,student,bert-base-uncased,,0.8778947368421053,0.8777861778946768,109485316,5.335575133479627,417.66114807128906,0.9275684693451968,0,123,100,1.0,0.5,5,2e-05,8,128
student_bert-base-uncased_fs100_supp123_seed0_tau1.0_a0.7,student,bert-base-uncased,,0.8778947368421053,0.8779103245244841,109485316,5.6139939998198924,417.66114807128906,0.9275684693451968,0,123,100,1.0,0.7,5,2e-05,8,128
student_bert-base-uncased_fs100_supp123_seed5_tau2.0_a0.5,student,bert-base-uncased,,0.8778947368421053,0.8776994040502892,109485316,6.340354466374265,417.66114807128906,0.9275684693451968,5,123,100,2.0,0.5,5,2e-05,8,128
student_bert-base-uncased_fs100_supp123_seed8_tau2.0_a0.1,student,bert-base-uncased,,0.8778947368421053,0.8780275524086596,109485316,6.203535599828077,417.66114807128906,0.9275684693451968,8,123,100,2.0,0.1,5,2e-05,8,128
student_bert-base-uncased_fs100_supp123_seed8_tau2.0_a0.5,student,bert-base-uncased,,0.8778947368421053,0.8782689694204975,109485316,6.964026133452232,417.66114807128906,0.9275684693451968,8,123,100,2.0,0.5,5,2e-05,8,128
student_bert-base-uncased_fs100_supp123_seed6_tau1.5_a0.7,student,bert-base-uncased,,0.8777631578947368,0.8775650467880858,109485316,6.572688733528291,417.66114807128906,0.9274294452940358,6,123,100,1.5,0.7,5,2e-05,8,128
student_bert-base-uncased_fs100_supp123_seed5_tau0.5_a0.3,student,bert-base-uncased,,0.8775,0.8773719116799666,109485316,7.929914133516529,417.66114807128906,0.9271513971917141,5,123,100,0.5,0.3,5,2e-05,8,128
student_bert-base-uncased_fs100_supp123_seed2_tau2.5_a0.5,student,bert-base-uncased,,0.8773684210526316,0.8774405644304317,109485316,7.763216066814493,417.66114807128906,0.9270123731405534,2,123,100,2.5,0.5,5,2e-05,8,128
student_bert-base-uncased_fs100_supp123_seed0_tau0.1_a0.9,student,bert-base-uncased,,0.8772368421052632,0.8770511716719847,109485316,6.042916866742114,417.66114807128906,0.9268733490893926,0,123,100,0.1,0.9,5,2e-05,8,128
student_bert-base-uncased_fs100_supp123_seed2_tau1.0_a0.7,student,bert-base-uncased,,0.8772368421052632,0.8772602569297393,109485316,5.919779332907638,417.66114807128906,0.9268733490893926,2,123,100,1.0,0.7,5,2e-05,8,128
student_bert-base-uncased_fs100_supp123_seed6_tau2.0_a0.1,student,bert-base-uncased,,0.8772368421052632,0.8771514187227698,109485316,7.834992800053442,417.66114807128906,0.9268733490893926,6,123,100,2.0,0.1,5,2e-05,8,128
student_bert-base-uncased_fs100_supp123_seed5_tau1.0_a0.3,student,bert-base-uncased,,0.8771052631578947,0.8770826492750663,109485316,6.164950332701362,417.66114807128906,0.9267343250382316,5,123,100,1.0,0.3,5,2e-05,8,128
student_bert-base-uncased_fs100_supp123_seed5_tau3.0_a0.5,student,bert-base-uncased,,0.8771052631578947,0.8769830824918086,109485316,6.787787732901052,417.66114807128906,0.9267343250382316,5,123,100,3.0,0.5,5,2e-05,8,128
student_bert-base-uncased_fs100_supp123_seed6_tau1.5_a0.5,student,bert-base-uncased,,0.8771052631578947,0.8765313019129526,109485316,6.686801799757329,417.66114807128906,0.9267343250382316,6,123,100,1.5,0.5,5,2e-05,8,128
student_bert-base-uncased_fs100_supp123_seed8_tau0.5_a0.5,student,bert-base-uncased,,0.8771052631578947,0.8770771135417884,109485316,5.988593667279929,417.66114807128906,0.9267343250382316,8,123,100,0.5,0.5,5,2e-05,8,128
student_bert-base-uncased_fs100_supp123_seed9_tau2.5_a0.5,student,bert-base-uncased,,0.8771052631578947,0.8770028858878869,109485316,7.528512732339247,417.66114807128906,0.9267343250382316,9,123,100,2.5,0.5,5,2e-05,8,128
student_bert-base-uncased_fs100_supp123_seed6_tau2.0_a0.3,student,bert-base-uncased,,0.8767105263157895,0.87677493974363,109485316,7.094866133411415,417.66114807128906,0.9263172528847491,6,123,100,2.0,0.3,5,2e-05,8,128
student_bert-base-uncased_fs100_supp123_seed1_tau3.0_a0.1,student,bert-base-uncased,,0.876578947368421,0.8764632011381542,109485316,5.26420099971195,417.66114807128906,0.9261782288335882,1,123,100,3.0,0.1,5,2e-05,8,128
student_bert-base-uncased_fs100_supp123_seed8_tau3.0_a0.5,student,bert-base-uncased,,0.876578947368421,0.8768466847164919,109485316,6.03754973320368,417.66114807128906,0.9261782288335882,8,123,100,3.0,0.5,5,2e-05,8,128
student_bert-base-uncased_fs100_supp123_seed4_tau1.0_a0.9,student,bert-base-uncased,,0.8763157894736842,0.8762877672995171,109485316,7.5591121332157245,417.66114807128906,0.9259001807312665,4,123,100,1.0,0.9,5,2e-05,8,128
student_bert-base-uncased_fs100_supp123_seed5_tau1.5_a0.5,student,bert-base-uncased,,0.8763157894736842,0.8761052510579257,109485316,6.042350400336242,417.66114807128906,0.9259001807312665,5,123,100,1.5,0.5,5,2e-05,8,128
student_bert-base-uncased_fs100_supp123_seed8_tau0.1_a0.9,student,bert-base-uncased,,0.8763157894736842,0.8762052998922449,109485316,6.604468400473706,417.66114807128906,0.9259001807312665,8,123,100,0.1,0.9,5,2e-05,8,128
student_bert-base-uncased_fs100_supp123_seed8_tau1.5_a0.7,student,bert-base-uncased,,0.8763157894736842,0.8765311549172574,109485316,6.344813866113934,417.66114807128906,0.9259001807312665,8,123,100,1.5,0.7,5,2e-05,8,128
student_bert-base-uncased_fs100_supp123_seed1_tau2.5_a0.9,student,bert-base-uncased,,0.8761842105263158,0.8761797000307766,109485316,7.103208132563547,417.66114807128906,0.9257611566801057,1,123,100,2.5,0.9,5,2e-05,8,128
student_bert-base-uncased_fs100_supp123_seed8_tau2.0_a0.3,student,bert-base-uncased,,0.8761842105263158,0.8763935363810373,109485316,6.153937933656077,417.66114807128906,0.9257611566801057,8,123,100,2.0,0.3,5,2e-05,8,128
student_bert-base-uncased_fs100_supp123_seed9_tau1.5_a0.3,student,bert-base-uncased,,0.8761842105263158,0.8760844764582916,109485316,6.033094334998168,417.66114807128906,0.9257611566801057,9,123,100,1.5,0.3,5,2e-05,8,128
student_bert-base-uncased_fs100_supp123_seed0_tau1.5_a0.1,student,bert-base-uncased,,0.8760526315789474,0.8762493543791969,109485316,7.806074066562966,417.66114807128906,0.9256221326289449,0,123,100,1.5,0.1,5,2e-05,8,128
